price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
5870350,4314,4,2,3,no,no,no,no,yes,3,yes,furnished
6965679,6051,3,2,3,yes,no,yes,no,yes,3,yes,furnished
4441716,4668,5,2,1,yes,no,no,no,yes,3,yes,furnished
5615508,2516,4,2,4,yes,yes,yes,yes,yes,2,yes,furnished
7789348,4624,4,4,1,no,no,no,no,yes,3,yes,unfurnished
6389843,6170,4,2,4,yes,no,no,no,yes,3,no,semi-furnished
5237753,5192,3,2,1,yes,yes,no,no,no,3,no,unfurnished
2085606,4737,5,2,4,no,no,yes,no,no,3,no,unfurnished
4827717,3937,4,2,2,yes,no,no,no,yes,3,yes,furnished
5203418,6493,4,4,4,yes,no,no,no,yes,2,yes,furnished
4683598,4171,4,4,3,yes,no,no,no,yes,0,yes,unfurnished
1757742,5747,3,2,4,yes,no,yes,no,yes,0,yes,furnished
7036210,6130,4,2,3,yes,no,no,no,yes,0,yes,furnished
3343525,5666,4,2,3,yes,no,yes,no,yes,0,yes,furnished
3415034,2044,3,2,4,yes,no,no,no,yes,2,yes,unfurnished
5923832,6502,4,2,3,yes,no,no,no,yes,2,yes,unfurnished
6211564,5839,4,2,4,yes,no,no,no,yes,3,yes,semi-furnished
3413816,6899,4,2,3,yes,no,yes,no,yes,2,yes,unfurnished
9042063,6277,4,2,3,yes,no,yes,no,yes,2,no,furnished
5430793,4805,3,2,4,yes,no,no,no,yes,0,yes,furnished
5578685,4949,3,2,4,yes,no,yes,no,yes,2,no,semi-furnished
6950630,5845,4,2,3,no,yes,no,no,yes,2,yes,unfurnished
5167702,4094,4,2,3,yes,yes,no,no,yes,0,yes,semi-furnished
1750000,6825,4,2,3,yes,no,no,yes,yes,2,yes,furnished
2672248,7150,4,4,3,yes,no,no,no,yes,0,no,semi-furnished
2923256,1650,4,2,2,yes,no,no,yes,yes,3,yes,furnished
1750000,6260,3,2,2,yes,no,yes,no,no,3,yes,furnished
6017285,5541,5,2,4,yes,no,no,no,no,0,yes,semi-furnished
2575196,6241,3,2,4,yes,no,yes,no,yes,2,yes,semi-furnished
3656021,5963,3,2,4,yes,no,no,yes,yes,2,yes,unfurnished
3685421,5749,4,2,3,yes,no,no,no,yes,2,yes,furnished
1750000,7086,4,2,3,yes,no,yes,no,yes,2,yes,furnished
6336678,3819,4,4,2,yes,no,yes,no,yes,2,yes,furnished
5053556,8344,3,2,4,yes,no,yes,no,no,0,yes,furnished
5261024,8642,5,2,2,yes,no,no,no,yes,3,yes,semi-furnished
7953799,4136,4,2,4,yes,no,yes,no,yes,2,yes,unfurnished
5062196,1686,3,2,4,yes,no,yes,no,no,3,no,semi-furnished
5932484,4114,1,2,4,yes,no,yes,no,no,2,yes,furnished
4368021,3052,4,2,2,no,no,no,no,yes,0,yes,semi-furnished
6529117,4521,5,2,4,yes,no,no,no,yes,2,yes,semi-furnished
3995692,1650,4,2,1,yes,no,no,no,yes,3,no,furnished
5055711,6588,4,2,3,yes,no,no,no,yes,0,yes,unfurnished
3820928,4791,5,2,4,yes,no,no,no,yes,0,yes,furnished
4390693,3295,5,2,3,yes,no,no,yes,yes,0,no,semi-furnished
4643728,9547,4,4,1,no,no,yes,no,yes,3,yes,unfurnished
5424147,9592,4,2,4,yes,yes,no,no,yes,3,yes,unfurnished
3476386,3818,4,4,3,yes,no,yes,yes,yes,0,yes,furnished
3930145,7705,3,2,3,yes,no,yes,no,yes,3,no,furnished
3919928,5552,3,2,4,yes,no,no,no,no,2,no,furnished
4661846,7018,3,2,3,yes,no,no,no,no,2,yes,semi-furnished
4422717,6491,3,4,2,yes,no,no,no,yes,2,yes,furnished
2837950,2834,4,2,3,yes,no,no,yes,no,2,yes,furnished
2794993,6290,3,2,1,yes,no,no,no,yes,2,yes,unfurnished
3956446,7744,5,2,4,yes,no,no,no,yes,0,no,unfurnished
1750000,5889,4,2,3,yes,no,no,no,yes,2,no,unfurnished
7955292,5409,3,2,1,yes,no,no,no,no,2,no,furnished
8842414,2856,3,2,4,yes,yes,yes,no,yes,2,yes,unfurnished
6648417,8954,3,3,3,yes,no,yes,no,no,0,yes,furnished
6226165,5524,4,4,3,yes,no,yes,no,yes,2,yes,furnished
5802771,2936,3,2,3,yes,yes,no,no,no,2,yes,furnished
6963262,5406,5,2,4,yes,no,no,no,yes,3,yes,unfurnished
4032477,4297,3,4,4,yes,no,no,no,no,2,yes,semi-furnished
5692910,8136,4,4,3,yes,no,no,no,yes,2,yes,furnished
5520163,4634,3,2,2,yes,no,no,yes,yes,2,yes,furnished
6403393,3996,4,4,3,yes,no,no,no,yes,3,yes,unfurnished
5726660,4922,4,4,4,yes,no,no,no,no,3,yes,furnished
5909501,5488,5,2,4,yes,yes,no,no,yes,2,yes,furnished
5483030,6038,4,2,4,no,yes,yes,no,yes,3,yes,semi-furnished
7147831,3720,4,2,3,no,no,no,no,yes,3,yes,unfurnished
2353587,3931,4,2,4,yes,yes,yes,no,yes,2,yes,unfurnished
2356295,2827,3,2,3,yes,no,yes,no,yes,2,yes,semi-furnished
7241727,6326,4,2,4,no,no,yes,no,yes,3,no,semi-furnished
6049242,6901,3,4,3,yes,yes,no,no,no,0,no,semi-furnished
2755669,4817,5,2,4,yes,yes,no,no,no,3,no,unfurnished
3917832,3874,3,4,3,yes,yes,no,no,yes,3,yes,furnished
5593614,1650,3,2,3,yes,no,yes,no,yes,2,yes,semi-furnished
4273652,4314,3,2,3,yes,no,no,no,yes,3,no,unfurnished
3447938,2688,5,2,4,yes,no,yes,no,no,2,yes,furnished
5157331,4277,4,2,3,yes,no,no,no,yes,2,yes,furnished
4842888,7555,4,2,4,yes,no,no,no,yes,3,yes,furnished
3328843,5278,5,2,3,yes,no,yes,no,no,0,yes,unfurnished
4009006,6150,4,2,4,yes,no,yes,yes,no,2,yes,semi-furnished
5254918,2042,5,2,4,no,yes,no,no,yes,3,yes,furnished
4396399,4416,4,2,3,yes,yes,no,no,yes,3,yes,semi-furnished
4671058,1650,4,4,3,yes,no,yes,no,yes,0,yes,unfurnished
4423698,11103,4,4,4,yes,no,no,no,yes,2,yes,semi-furnished
5770969,4880,4,2,3,yes,yes,no,no,no,2,yes,unfurnished
4014720,5072,5,4,4,yes,no,no,no,no,2,no,semi-furnished
8460811,6713,4,2,2,no,no,yes,no,yes,2,yes,unfurnished
3095914,7380,3,2,4,yes,no,yes,no,yes,0,yes,furnished
8918078,10446,3,2,3,yes,no,yes,no,yes,0,yes,unfurnished
3825830,6809,4,2,3,yes,no,no,no,yes,2,yes,furnished
6772951,2997,3,2,3,yes,no,no,no,no,2,yes,semi-furnished
3982020,3318,3,2,4,yes,no,no,no,yes,2,no,unfurnished
4332067,1650,3,4,2,yes,no,yes,no,yes,2,no,furnished
2171328,1650,4,2,3,yes,no,no,no,yes,2,yes,furnished
8103072,5975,4,4,2,yes,no,no,no,yes,2,yes,semi-furnished
5100038,7329,5,4,3,yes,no,no,no,yes,2,no,unfurnished
4280008,3301,4,2,3,yes,no,yes,no,yes,0,yes,furnished
1851430,5876,3,4,3,yes,no,no,no,yes,0,no,semi-furnished
5425779,7434,3,2,3,yes,no,yes,no,yes,2,no,furnished
2284020,6796,4,2,3,no,yes,no,no,yes,2,no,semi-furnished
5138922,5723,4,2,2,yes,no,no,no,no,3,yes,semi-furnished
6479775,6699,4,2,4,no,no,no,no,yes,0,yes,semi-furnished
4700174,5763,3,2,4,yes,no,no,no,yes,3,yes,furnished
4969070,3228,3,2,4,yes,no,yes,yes,yes,0,yes,semi-furnished
4763740,2225,4,2,3,no,no,yes,no,no,2,yes,furnished
4726572,6384,2,2,3,no,yes,no,no,yes,3,yes,semi-furnished
5394387,4876,4,2,4,yes,no,no,no,yes,2,no,furnished
5473767,5419,4,2,3,yes,no,yes,no,yes,0,yes,semi-furnished
4282120,10991,3,4,3,yes,no,no,no,no,2,yes,semi-furnished
8167092,6744,4,2,3,no,no,no,no,yes,2,yes,semi-furnished
3897079,3030,4,2,3,yes,no,no,no,yes,2,yes,semi-furnished
4238039,2818,3,2,3,yes,no,no,no,yes,3,yes,furnished
4103578,6741,4,2,3,yes,no,yes,no,yes,2,yes,furnished
5373784,4604,4,2,4,yes,no,yes,no,yes,3,yes,unfurnished
4873744,5822,3,2,3,no,no,no,no,yes,2,yes,semi-furnished
4068563,3740,4,2,4,yes,no,no,no,yes,2,yes,furnished
3688853,5253,5,2,3,yes,yes,yes,no,no,0,yes,furnished
5467640,7225,4,4,4,yes,no,yes,no,no,2,no,semi-furnished
4172462,1921,4,2,3,no,no,no,no,yes,2,yes,semi-furnished
6515169,6408,3,2,4,no,no,yes,no,yes,3,yes,semi-furnished
1750000,7212,5,2,4,yes,yes,no,no,yes,0,yes,unfurnished
8826529,4301,4,4,4,yes,yes,no,no,yes,2,yes,semi-furnished
6933536,6938,3,2,4,no,no,no,no,yes,3,yes,furnished
2947295,8083,3,2,4,yes,no,no,no,yes,2,no,unfurnished
8222477,1774,4,4,4,yes,no,no,yes,no,0,yes,unfurnished
5792960,4929,4,2,4,yes,no,no,no,no,3,yes,furnished
6118917,4777,5,4,4,yes,no,yes,no,yes,2,yes,semi-furnished
3854465,8519,4,2,3,yes,yes,yes,no,yes,3,yes,semi-furnished
2693014,6774,3,2,4,yes,yes,no,no,no,2,no,furnished
4843065,2900,3,4,4,yes,no,no,no,yes,2,yes,semi-furnished
3417668,6193,4,2,3,yes,no,yes,no,yes,2,yes,furnished
3484055,1650,3,2,3,yes,yes,yes,no,yes,3,yes,unfurnished
6896089,5020,3,2,4,yes,no,no,no,yes,2,yes,furnished
5532458,5185,6,2,4,no,no,no,yes,yes,0,yes,semi-furnished
5690910,1650,4,2,4,yes,no,no,no,yes,3,yes,semi-furnished
7905807,10680,5,2,3,yes,no,no,no,yes,0,yes,unfurnished
3847573,7760,4,1,4,yes,no,yes,no,yes,2,yes,unfurnished
7959846,4521,3,2,4,yes,no,yes,no,yes,3,yes,furnished
1750000,2322,5,2,4,yes,yes,no,no,yes,2,yes,semi-furnished
7004620,4100,5,4,3,yes,no,no,no,no,2,no,unfurnished
5813224,5828,4,2,3,yes,no,yes,no,no,2,yes,furnished
8941720,1650,4,2,4,yes,no,no,no,yes,2,yes,unfurnished
4917448,9044,5,2,3,yes,no,no,no,yes,0,no,furnished
4375466,5858,4,2,3,yes,yes,no,no,no,0,no,semi-furnished
2372300,6633,4,2,3,no,no,no,no,no,0,yes,furnished
10481559,4417,3,4,4,yes,no,yes,no,no,2,yes,furnished
1750000,1650,3,2,4,yes,yes,no,yes,yes,2,yes,semi-furnished
3835336,5422,4,4,3,yes,no,no,no,yes,2,yes,unfurnished
7364850,1650,5,2,4,yes,no,yes,no,no,0,yes,furnished
2684020,10312,4,2,3,yes,no,no,no,yes,2,yes,semi-furnished
3576309,7552,4,2,3,yes,yes,yes,no,yes,3,yes,semi-furnished
4980406,5274,5,2,4,yes,no,yes,no,yes,3,no,furnished
5706343,1848,3,2,4,yes,no,yes,no,yes,2,yes,unfurnished
4390703,5962,4,4,4,yes,no,no,no,yes,2,yes,furnished
3433234,6369,4,2,4,yes,no,yes,no,yes,0,yes,unfurnished
6576488,5171,5,4,4,no,no,yes,no,yes,0,yes,furnished
5510313,9310,4,2,4,yes,no,no,no,yes,0,yes,furnished
5064353,3750,4,4,4,yes,no,yes,no,yes,2,yes,furnished
5859028,5767,4,2,4,yes,no,no,no,no,0,no,furnished
5193858,3281,3,2,4,yes,no,yes,no,yes,2,yes,furnished
3989646,2389,3,1,4,yes,yes,yes,no,yes,3,yes,furnished
3718489,4657,4,4,1,yes,yes,no,no,no,3,yes,semi-furnished
2063899,6767,4,4,4,yes,no,yes,no,yes,3,yes,semi-furnished
8124932,6029,2,2,4,yes,yes,no,no,yes,0,yes,furnished
3677266,7429,4,2,4,yes,no,no,no,yes,3,yes,semi-furnished
1750000,2092,4,2,3,yes,no,no,no,no,2,no,unfurnished
6836481,2389,5,1,4,yes,yes,no,no,yes,0,yes,furnished
8542977,4762,3,2,3,yes,no,yes,no,yes,2,yes,furnished
4422220,2063,3,2,1,yes,no,no,no,no,2,no,unfurnished
2663902,1650,4,4,3,yes,no,yes,no,yes,0,yes,furnished
6427092,4542,4,2,1,yes,no,no,no,no,2,yes,furnished
4482259,4605,3,4,4,yes,yes,no,no,no,3,yes,furnished
6007655,8512,4,2,3,yes,no,no,no,yes,2,yes,furnished
3477751,5895,5,2,1,yes,no,yes,no,no,2,yes,furnished
7280796,7788,4,2,3,yes,no,yes,no,yes,2,yes,semi-furnished
9089684,2769,5,2,3,no,no,no,no,no,0,yes,semi-furnished
1750000,5804,5,2,4,yes,no,yes,yes,no,3,yes,semi-furnished
5471942,4394,3,2,4,no,no,yes,no,yes,2,yes,furnished
3550012,2975,3,2,4,yes,no,no,no,yes,2,yes,unfurnished
4700731,6163,4,2,3,yes,no,no,no,yes,3,yes,unfurnished
4123934,7323,4,4,2,yes,no,no,no,yes,2,yes,furnished
2892039,6022,4,2,2,yes,yes,no,no,yes,3,yes,unfurnished
6685338,6872,4,2,3,yes,no,no,no,no,2,yes,semi-furnished
1965489,7157,5,4,4,no,no,yes,no,yes,3,yes,furnished
3678294,2841,4,2,3,yes,no,no,no,no,2,no,semi-furnished
3938777,9992,4,2,3,yes,yes,no,no,no,2,yes,semi-furnished
4895980,7674,4,2,4,yes,no,yes,no,yes,3,yes,semi-furnished
5735629,3583,4,2,1,yes,no,no,no,yes,2,yes,semi-furnished
2628587,5429,4,2,3,yes,no,yes,no,yes,2,yes,unfurnished
1750000,3918,3,2,3,yes,no,no,no,yes,1,yes,semi-furnished
4795532,7054,5,4,4,yes,no,no,no,yes,3,yes,unfurnished
3296435,7194,4,2,3,yes,yes,no,no,yes,3,yes,semi-furnished
4187833,6007,3,2,4,no,no,no,no,yes,2,yes,unfurnished
2113094,8263,4,2,3,yes,no,no,no,no,3,no,furnished
4185462,3186,4,2,3,yes,yes,no,no,no,2,no,semi-furnished
1796173,10388,3,4,4,yes,yes,no,no,yes,0,no,unfurnished
4619655,1650,4,2,4,yes,no,no,no,no,3,no,semi-furnished
1750000,2668,3,4,2,yes,yes,no,no,no,0,yes,furnished
5417464,4932,4,2,2,yes,no,no,no,no,2,no,semi-furnished
1750000,4376,4,2,2,yes,no,yes,no,yes,2,no,furnished
3879231,4586,5,2,4,yes,no,yes,no,no,0,yes,furnished
5674928,7029,4,2,3,yes,no,yes,no,no,3,yes,furnished
5034855,5071,4,4,3,yes,no,yes,no,yes,2,yes,semi-furnished
3388033,9974,4,2,3,yes,no,no,no,yes,2,no,semi-furnished
1750000,7677,3,2,3,no,no,no,no,yes,3,no,furnished
6139160,6467,3,2,1,yes,no,no,no,yes,1,yes,unfurnished
4128585,8988,3,2,3,yes,no,no,no,yes,2,yes,semi-furnished
1750000,7655,3,2,3,yes,no,no,no,yes,3,yes,furnished
5516124,3228,4,2,3,yes,no,no,no,yes,0,yes,semi-furnished
5673687,2547,4,2,3,yes,yes,no,no,no,2,yes,unfurnished
6117325,6807,4,2,3,yes,no,no,no,yes,2,yes,furnished
3464394,5411,4,4,3,yes,no,no,no,yes,3,yes,unfurnished
5831224,7324,4,2,3,yes,no,no,no,yes,3,yes,furnished
1750000,2760,3,2,3,yes,yes,no,no,yes,2,yes,semi-furnished
4271334,4859,5,2,4,yes,yes,no,no,no,2,yes,furnished
4226306,5426,4,2,3,yes,no,no,no,no,2,yes,semi-furnished
3614290,4615,4,2,1,yes,no,no,no,yes,2,yes,furnished
5012063,7846,4,2,1,yes,no,no,no,no,2,yes,furnished
5402323,3255,5,4,4,yes,no,no,no,yes,2,yes,semi-furnished
2073154,1650,4,4,4,yes,no,no,no,no,3,yes,semi-furnished
4297017,6140,5,4,3,yes,no,no,no,no,3,no,furnished
4225038,2404,5,2,4,yes,no,yes,no,no,2,yes,unfurnished
3084732,5338,4,2,3,yes,no,yes,no,yes,2,yes,semi-furnished
1750000,4873,4,4,4,no,yes,yes,no,yes,3,yes,furnished
3890752,5998,3,4,1,yes,no,no,no,no,2,yes,furnished
5759784,8182,5,4,1,yes,no,yes,no,no,2,yes,furnished
2426290,6265,4,4,4,yes,no,yes,no,no,2,yes,furnished
1750000,6086,4,1,3,no,no,no,no,no,0,yes,semi-furnished
5251059,6030,3,4,3,no,no,yes,no,yes,0,yes,unfurnished
5193813,4966,3,2,3,yes,no,no,no,yes,0,yes,furnished
1750000,5634,4,4,3,yes,no,no,no,no,3,yes,unfurnished
6593952,6640,3,4,4,yes,yes,no,no,yes,0,yes,furnished
3742598,3889,4,4,4,yes,no,yes,no,yes,3,yes,semi-furnished
1750589,4587,3,1,2,yes,no,no,no,yes,3,yes,furnished
1750000,1650,3,2,3,yes,no,no,no,yes,0,no,semi-furnished
6718235,3735,3,2,3,yes,no,yes,no,no,3,yes,unfurnished
5497416,5650,3,2,4,yes,no,no,no,no,3,yes,furnished
4086557,4539,4,4,4,yes,no,no,no,yes,2,yes,semi-furnished
3046476,4841,4,2,4,yes,yes,yes,no,yes,3,yes,furnished
6379457,2539,4,2,3,yes,yes,yes,no,yes,2,yes,furnished
3346222,6318,4,2,2,yes,no,no,no,yes,2,no,furnished
5026347,6144,4,1,3,yes,yes,yes,no,yes,2,yes,furnished
5863731,7846,4,2,3,yes,no,no,no,no,0,yes,unfurnished
7724331,4977,4,2,1,yes,no,no,no,yes,2,no,semi-furnished
4839943,3325,3,1,4,no,no,yes,no,yes,1,yes,unfurnished
1750000,3804,4,4,3,yes,no,no,no,yes,2,yes,furnished
2757659,3919,5,4,2,no,no,no,no,no,3,yes,furnished
1750000,5799,5,2,4,yes,no,yes,no,yes,0,yes,furnished
4389726,1650,4,4,4,yes,yes,no,no,no,3,yes,unfurnished
7855098,9084,3,2,3,yes,no,no,no,yes,2,no,unfurnished
5473161,5297,5,2,3,yes,no,no,no,yes,2,yes,semi-furnished
5776242,5661,3,4,3,yes,no,no,no,yes,2,no,furnished
6755525,3450,4,2,3,yes,no,no,no,yes,0,yes,unfurnished
4310241,5558,5,2,3,yes,no,no,no,yes,3,no,furnished
3038853,6862,4,2,4,yes,yes,no,no,yes,2,yes,furnished
5566701,5312,4,2,3,no,no,no,no,no,2,yes,furnished
4043635,6573,5,4,3,yes,no,yes,no,no,2,no,unfurnished
7135717,5793,3,2,3,yes,yes,yes,no,yes,3,no,semi-furnished
7134275,5979,4,2,3,no,no,no,no,no,2,yes,unfurnished
3899198,5023,3,2,3,yes,no,yes,no,no,2,yes,semi-furnished
7137791,7308,4,2,3,yes,no,yes,yes,no,2,yes,unfurnished
8587048,3433,3,2,3,yes,no,yes,no,no,2,no,unfurnished
3964455,7800,3,2,2,yes,no,yes,no,yes,0,yes,furnished
6029099,11013,4,2,3,yes,yes,no,no,yes,2,yes,semi-furnished
3805205,8017,4,2,3,yes,no,no,no,no,2,yes,unfurnished
3176036,4552,4,2,3,yes,no,yes,no,yes,2,yes,furnished
5261215,6615,4,2,3,yes,no,no,no,yes,2,no,unfurnished
6098718,7372,5,2,4,no,no,yes,no,no,3,yes,furnished
3883853,3460,4,2,4,no,no,yes,no,no,2,yes,furnished
7067352,3844,4,2,2,yes,no,no,no,no,0,no,unfurnished
2421465,2800,4,2,4,yes,no,no,no,no,0,yes,furnished
1750000,3532,2,4,4,yes,yes,no,yes,no,2,yes,furnished
3155779,10168,3,4,3,yes,no,no,yes,no,0,yes,unfurnished
1750000,4446,4,2,3,no,no,no,no,yes,2,yes,semi-furnished
4955512,7502,3,2,4,yes,no,no,no,yes,3,yes,unfurnished
7383721,7462,4,2,4,yes,no,no,no,yes,0,yes,semi-furnished
2268529,5735,5,4,3,yes,no,no,no,yes,2,yes,furnished
4336113,8662,5,1,4,no,no,no,yes,yes,2,no,furnished
4294858,5340,4,2,4,yes,yes,yes,no,yes,2,yes,furnished
4733133,6338,5,2,2,yes,no,no,no,yes,2,yes,furnished
5002276,6078,4,4,4,yes,no,no,no,no,0,yes,furnished
8017081,6621,3,2,3,yes,no,yes,no,yes,2,yes,furnished
6279827,7094,5,2,3,yes,no,yes,no,yes,2,yes,furnished
5893382,5703,5,2,3,yes,no,no,no,yes,2,no,semi-furnished
1914110,1650,4,4,3,no,no,yes,no,yes,3,yes,semi-furnished
3440620,4767,4,4,4,yes,no,no,no,yes,0,yes,semi-furnished
2100502,4012,5,2,2,yes,no,no,no,yes,2,yes,semi-furnished
7962128,2642,4,4,4,yes,no,yes,no,no,2,yes,furnished
6683259,4580,1,4,4,yes,no,no,no,no,2,yes,semi-furnished
5255239,4564,5,2,3,yes,yes,no,no,no,2,no,furnished
5347598,3400,4,2,4,yes,no,no,yes,yes,3,yes,unfurnished
6962543,6307,4,2,4,yes,no,yes,no,yes,3,yes,unfurnished
3496532,2905,4,4,4,yes,no,no,no,yes,2,yes,semi-furnished
6596735,8595,4,2,4,yes,yes,no,no,yes,0,yes,unfurnished
5908037,9196,5,4,4,yes,yes,yes,no,no,0,yes,unfurnished
3961028,5966,4,2,1,yes,no,no,no,yes,2,yes,furnished
5591091,2598,4,2,3,yes,yes,no,no,no,2,no,unfurnished
4754233,9687,3,4,4,no,no,no,no,no,2,yes,furnished
6647462,6580,4,2,4,yes,yes,no,no,yes,2,yes,semi-furnished
3838499,4696,4,2,1,yes,no,yes,no,yes,3,yes,furnished
6796454,3196,4,4,3,no,no,yes,no,yes,2,yes,unfurnished
2888014,4890,4,4,4,yes,no,no,no,no,3,yes,unfurnished
3487041,7777,5,2,4,yes,no,no,no,yes,0,no,furnished
3969780,4597,4,2,3,yes,no,no,no,no,3,no,unfurnished
2879282,1650,5,2,3,yes,yes,no,no,yes,2,yes,semi-furnished
1750000,4319,5,2,4,yes,yes,no,no,yes,3,yes,unfurnished
6255720,6201,5,2,4,yes,yes,yes,no,no,3,no,furnished
2762374,6773,4,2,3,yes,yes,yes,yes,no,2,yes,semi-furnished
2541881,7907,3,2,4,yes,no,yes,no,no,2,no,furnished
1750000,5177,4,4,4,yes,no,no,no,yes,2,yes,unfurnished
3047079,5298,4,4,3,yes,no,no,no,no,2,yes,furnished
1750000,2104,3,2,4,yes,no,yes,no,yes,2,yes,furnished
4147896,4956,4,2,4,yes,no,yes,no,yes,0,yes,furnished
5356233,3909,3,2,4,yes,no,no,no,yes,3,yes,semi-furnished
5586791,2187,3,4,4,yes,no,no,no,yes,3,no,furnished
4173674,6000,4,4,4,yes,yes,no,no,yes,2,yes,unfurnished
3600364,5816,4,2,4,no,yes,no,no,yes,3,yes,furnished
4122896,6189,3,2,4,yes,no,no,no,no,2,no,semi-furnished
4357808,6666,4,2,3,yes,no,no,no,yes,2,yes,unfurnished
5746263,6633,4,2,2,yes,no,yes,no,yes,2,no,furnished
8461131,8121,1,2,1,yes,no,no,no,yes,3,yes,unfurnished
2849037,5584,3,2,4,yes,yes,no,no,yes,0,yes,semi-furnished
6646630,6210,4,2,3,no,no,yes,no,yes,3,yes,unfurnished
4082005,7440,4,2,1,yes,no,no,no,no,2,yes,semi-furnished
3591911,4684,3,2,3,yes,no,no,no,yes,2,yes,unfurnished
3754638,2719,5,2,4,yes,no,no,no,yes,0,yes,unfurnished
3765220,4599,4,2,2,yes,no,yes,no,yes,2,yes,furnished
5578916,6759,4,2,3,yes,no,no,no,yes,3,yes,semi-furnished
5501339,7169,4,2,4,yes,no,no,no,no,2,yes,furnished
1851221,2564,3,2,3,yes,no,no,no,yes,0,yes,semi-furnished
6847820,6727,5,4,4,yes,no,yes,no,no,2,yes,unfurnished
2441683,5068,3,2,3,yes,no,no,no,yes,2,yes,furnished
2592246,6725,3,2,4,yes,no,yes,no,yes,0,yes,furnished
3844231,3135,3,2,3,yes,no,yes,no,yes,0,yes,unfurnished
6885193,3623,3,2,4,yes,no,no,no,no,0,yes,semi-furnished
6586163,4242,4,4,4,yes,no,yes,no,yes,2,yes,furnished
1964409,1952,4,2,3,yes,no,no,no,no,2,yes,furnished
1750000,2729,3,4,3,yes,yes,yes,no,yes,3,yes,unfurnished
7757034,5581,4,2,4,yes,no,yes,no,yes,3,yes,unfurnished
6839571,6403,5,4,3,yes,no,no,no,no,0,yes,unfurnished
4530577,5333,4,2,4,yes,no,no,no,yes,3,yes,semi-furnished
3148478,3897,4,2,4,yes,no,yes,no,yes,2,yes,unfurnished
6481812,2264,4,4,3,yes,no,no,no,no,0,yes,furnished
3875948,6541,3,2,2,yes,no,no,no,yes,2,no,furnished
4737773,5695,4,4,3,yes,no,no,no,yes,2,no,unfurnished
4781904,4672,2,2,4,yes,no,no,no,yes,0,yes,furnished
8217692,4212,4,1,4,yes,no,no,no,yes,2,yes,semi-furnished
3114785,10254,4,2,3,no,no,no,no,yes,0,yes,furnished
4114294,6015,4,4,3,yes,no,yes,no,yes,3,yes,furnished
4407065,4059,4,2,2,yes,no,yes,no,no,2,yes,furnished
1999595,4002,5,2,2,yes,no,no,no,no,1,no,unfurnished
5608902,2846,4,4,3,yes,no,yes,no,yes,2,yes,semi-furnished
2498193,4206,5,2,3,yes,no,no,no,no,3,no,furnished
7020597,8541,4,2,4,yes,no,yes,no,yes,3,yes,unfurnished
1750000,4170,3,2,3,yes,no,no,no,yes,3,yes,furnished
4871939,3790,5,2,3,yes,no,no,no,yes,2,yes,furnished
4612724,10274,3,2,3,yes,yes,no,no,yes,2,no,unfurnished
4946014,5803,4,4,3,yes,no,no,no,yes,0,yes,semi-furnished
3448721,9025,3,2,4,yes,no,yes,no,yes,3,yes,semi-furnished
1750000,3052,2,2,4,yes,no,yes,no,no,2,no,semi-furnished
4629072,7531,3,1,3,yes,no,no,no,yes,2,no,furnished
5297237,4353,3,2,3,yes,no,yes,no,yes,0,yes,unfurnished
7204729,10248,5,4,3,yes,yes,no,no,no,0,yes,unfurnished
7171042,2695,5,2,4,yes,no,no,no,yes,3,yes,unfurnished
7280001,5662,4,2,4,yes,no,no,no,yes,2,yes,semi-furnished
6305156,4630,4,2,4,yes,no,no,no,no,2,no,furnished
3454024,3665,4,2,1,yes,yes,no,no,no,0,yes,unfurnished
4376962,4287,5,2,4,yes,no,yes,no,yes,2,yes,furnished
2365417,6509,3,2,3,yes,no,no,no,no,0,yes,semi-furnished
4235735,5854,5,4,4,yes,yes,yes,no,yes,2,yes,unfurnished
9770429,2390,4,4,1,yes,no,no,no,yes,0,yes,semi-furnished
4429231,8671,5,4,3,yes,no,no,no,yes,2,yes,semi-furnished
4463838,6893,4,2,4,yes,no,no,no,yes,2,yes,unfurnished
2813210,5129,2,2,4,yes,yes,no,no,yes,3,no,furnished
4300422,7433,4,2,4,yes,yes,no,no,no,2,no,furnished
4743225,6008,4,2,4,yes,no,no,no,no,2,yes,furnished
4155987,1650,4,4,1,yes,no,no,no,yes,0,no,furnished
5351249,3271,4,2,4,yes,no,no,no,no,2,yes,furnished
6901783,5345,5,2,4,yes,no,yes,no,yes,3,yes,semi-furnished
6902360,5142,3,2,3,yes,no,no,no,yes,0,yes,semi-furnished
2478378,8204,4,2,4,yes,no,yes,no,no,0,yes,semi-furnished
6164101,4703,4,2,3,yes,no,no,no,yes,3,yes,furnished
4692713,5815,5,2,3,yes,no,no,no,yes,0,yes,furnished
2655379,7296,3,2,3,yes,no,no,no,yes,2,yes,furnished
5762564,5774,4,2,4,yes,no,no,yes,no,3,yes,unfurnished
3938445,11397,5,2,4,yes,no,no,no,yes,0,no,unfurnished
2972620,2790,5,2,3,yes,yes,no,no,yes,2,yes,unfurnished
4861947,7393,4,2,4,yes,no,yes,no,yes,2,yes,semi-furnished
5640321,3988,4,2,1,yes,no,no,no,yes,0,no,furnished
1750000,4003,4,2,3,yes,no,yes,no,no,2,no,unfurnished
5267174,4830,3,2,3,no,no,yes,yes,yes,3,yes,unfurnished
