area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus,price
7170,3,1,2,yes,no,yes,no,yes,3,yes,semi-furnished,7617000
4739,3,1,3,yes,no,no,yes,yes,2,yes,furnished,7523900
5251,3,3,2,yes,no,no,yes,yes,1,yes,furnished,7575100
3139,4,3,2,no,no,no,no,no,1,yes,furnished,6213900
3903,3,1,3,no,yes,yes,yes,no,1,no,furnished,6740300
7006,4,4,1,yes,no,no,no,yes,1,yes,furnished,7350600
5111,3,2,1,no,yes,no,no,yes,0,no,unfurnished,6161100
6904,2,2,1,yes,no,no,no,no,1,yes,semi-furnished,6390400
3811,3,3,1,no,no,yes,no,yes,1,yes,semi-furnished,6881100
7255,3,1,1,no,yes,no,no,yes,1,no,unfurnished,6275500
4320,5,2,2,yes,no,yes,no,yes,1,yes,semi-furnished,6532000
6452,3,2,2,yes,no,no,no,yes,0,yes,furnished,7295200
3657,4,2,1,no,no,no,yes,yes,2,no,semi-furnished,5815700
5558,4,2,2,yes,no,yes,yes,yes,0,yes,unfurnished,6455800
7405,2,1,2,yes,yes,yes,yes,no,1,yes,semi-furnished,6990500
2344,3,2,2,yes,no,no,yes,yes,1,no,semi-furnished,6384400
5497,2,3,1,no,no,no,no,no,0,yes,semi-furnished,6049700
6776,3,1,1,yes,no,yes,no,no,1,yes,unfurnished,6627600
3421,5,2,2,yes,no,no,no,no,3,yes,furnished,6542100
4598,3,1,2,yes,no,yes,no,yes,1,yes,semi-furnished,7159800
5528,3,3,3,yes,no,no,no,no,1,no,furnished,6852800
1500,3,2,1,yes,no,yes,yes,no,1,no,semi-furnished,6179500
3639,4,1,3,yes,yes,no,no,yes,0,yes,furnished,6813900
4652,3,3,3,yes,no,no,no,no,0,yes,unfurnished,6565200
4382,3,2,2,yes,yes,no,yes,yes,3,no,semi-furnished,6988200
6697,2,2,1,yes,yes,no,no,no,1,yes,furnished,6869700
7512,4,2,2,no,no,yes,no,no,0,yes,semi-furnished,6201200
4750,2,3,2,yes,no,no,no,yes,0,yes,furnished,6825000
5576,2,1,1,yes,no,no,no,no,0,no,furnished,5857600
7250,3,1,2,no,yes,yes,no,yes,2,yes,unfurnished,7225000
5558,4,4,2,yes,no,yes,no,yes,2,yes,unfurnished,6955800
7098,3,3,1,yes,yes,no,no,no,1,yes,furnished,7609800
3692,3,1,1,yes,yes,yes,yes,yes,1,yes,furnished,7369200
5675,3,2,2,yes,no,yes,no,no,1,no,furnished,6817500
5473,3,2,2,yes,yes,yes,no,no,1,no,unfurnished,6497300
6580,2,3,2,yes,no,no,yes,yes,2,yes,unfurnished,6808000
6939,3,2,2,yes,no,no,no,no,1,no,furnished,6793900
5597,4,1,1,yes,no,no,yes,no,0,no,unfurnished,5459700
2247,3,2,2,yes,no,yes,yes,no,1,no,unfurnished,6074700
3867,4,1,3,yes,no,yes,no,yes,1,no,furnished,6486700
6365,3,2,1,yes,no,no,no,yes,2,yes,furnished,7486500
2668,2,1,3,yes,yes,no,no,yes,3,no,furnished,6616800
5954,2,1,1,yes,yes,no,yes,yes,0,yes,semi-furnished,6545400
4572,3,4,1,no,no,yes,no,no,0,no,semi-furnished,6407200
3089,2,3,2,no,no,no,yes,yes,1,yes,unfurnished,6058900
7473,5,2,1,no,no,no,no,no,2,yes,furnished,6547300
3720,3,3,1,no,no,no,yes,yes,2,no,semi-furnished,6522000
4445,4,2,1,no,yes,yes,no,no,1,no,furnished,6094500
4815,4,1,2,yes,yes,yes,yes,yes,2,yes,unfurnished,6881500
5446,3,2,1,yes,no,yes,no,no,1,no,semi-furnished,6494600
3233,3,2,2,yes,no,no,no,no,1,no,semi-furnished,6123300
3370,3,1,1,yes,no,no,no,no,2,no,unfurnished,5837000
4940,3,1,2,yes,yes,yes,no,no,0,no,furnished,6944000
3735,4,1,1,yes,no,no,no,yes,3,no,semi-furnished,5923500
6459,3,2,1,no,no,no,no,yes,1,yes,semi-furnished,6795900
3948,3,2,1,yes,no,yes,no,no,0,no,furnished,6544800
7961,3,2,2,no,no,yes,no,no,1,no,semi-furnished,6446100
6383,2,2,1,yes,yes,no,no,yes,1,no,furnished,6688300
3783,4,1,1,yes,no,yes,no,no,1,no,furnished,5928300
6718,2,1,1,yes,no,no,yes,yes,3,no,furnished,6621800
5084,2,3,2,yes,yes,yes,no,no,1,no,furnished,6658400
7249,2,4,1,yes,no,no,no,yes,1,yes,semi-furnished,7074900
4062,3,1,1,yes,yes,yes,no,no,3,yes,semi-furnished,6956200
5883,3,2,1,no,no,no,no,yes,1,no,semi-furnished,6338300
5507,2,1,2,no,no,no,no,yes,0,yes,unfurnished,6000700
7962,5,2,1,yes,no,yes,no,no,1,yes,semi-furnished,6646200
6345,3,1,1,yes,yes,no,no,no,3,yes,furnished,7334500
5534,3,3,1,no,no,no,no,yes,2,no,furnished,6903400
5433,4,1,2,yes,no,no,no,yes,3,yes,furnished,7093300
7297,5,1,2,no,no,no,no,no,3,yes,unfurnished,6229700
4292,3,2,1,yes,yes,no,no,yes,2,yes,semi-furnished,7179200
4729,3,1,1,no,no,no,no,yes,2,yes,furnished,6822900
4588,4,3,1,yes,yes,yes,no,yes,0,yes,semi-furnished,6858800
1957,2,2,2,no,no,no,no,no,1,no,semi-furnished,5195700
5373,4,1,1,yes,no,no,no,yes,0,yes,furnished,6487300
4772,3,1,1,yes,no,no,no,yes,1,yes,furnished,7027200
6475,5,2,2,yes,no,yes,no,yes,1,yes,furnished,7047500
5580,3,2,1,yes,no,yes,yes,yes,0,no,unfurnished,6558000
3996,3,2,1,yes,yes,no,yes,yes,2,yes,semi-furnished,7249600
3547,3,3,1,no,no,no,no,no,0,no,unfurnished,5754700
3548,4,3,1,yes,no,no,no,yes,0,yes,furnished,6704800
5716,3,1,1,yes,no,yes,yes,yes,0,no,unfurnished,6371600
6548,2,2,2,yes,no,yes,no,yes,2,no,semi-furnished,6454800
3752,3,1,1,yes,no,no,no,no,3,yes,furnished,6875200
3939,3,2,2,no,no,yes,no,yes,2,no,semi-furnished,6393900
7044,3,2,1,yes,no,no,yes,yes,3,yes,furnished,7754400
5986,4,1,2,yes,yes,no,no,yes,2,yes,semi-furnished,6948600
6228,2,2,1,yes,no,no,no,yes,0,no,semi-furnished,6072800
5745,4,1,1,yes,yes,no,no,no,1,no,unfurnished,5674500
4201,4,1,1,yes,no,no,yes,no,2,yes,semi-furnished,6120100
2007,3,1,2,yes,no,no,no,no,1,yes,semi-furnished,6500700
2928,3,2,2,yes,yes,no,no,no,2,yes,semi-furnished,6792800
3866,5,4,2,yes,yes,yes,no,yes,1,yes,semi-furnished,7086600
5127,3,2,2,no,no,no,no,no,1,yes,furnished,6712700
6159,3,3,2,no,no,yes,no,no,1,yes,furnished,7165900
4903,3,1,2,no,no,yes,no,no,0,yes,furnished,6840300
5771,3,2,2,yes,yes,no,no,no,1,no,unfurnished,6377100
7271,3,2,1,no,no,no,no,no,1,yes,unfurnished,6427100
5703,4,2,2,yes,no,no,no,yes,1,no,unfurnished,5920300
5473,2,2,1,yes,yes,yes,no,no,2,no,furnished,6597300
6265,3,2,2,no,no,no,no,no,0,no,semi-furnished,6026500
4855,4,2,1,yes,no,no,yes,no,2,yes,unfurnished,6185500
4513,2,3,3,yes,yes,no,no,yes,1,no,unfurnished,6201300
4886,3,4,1,yes,no,no,no,yes,3,no,furnished,7438600
6257,3,1,1,yes,no,yes,no,yes,1,no,furnished,6925700
6179,4,2,2,yes,no,yes,yes,yes,1,no,semi-furnished,6417900
6318,2,3,1,yes,no,yes,yes,no,1,no,semi-furnished,6381800
2873,3,2,2,yes,no,no,no,yes,0,yes,semi-furnished,6637300
5487,4,2,2,yes,yes,no,no,yes,2,no,semi-furnished,6398700
5083,4,2,1,no,no,yes,no,no,3,no,semi-furnished,5858300
7161,3,2,1,yes,no,yes,no,yes,0,yes,furnished,7516100
4292,2,1,1,yes,yes,yes,no,no,0,yes,furnished,6479200
5469,3,1,3,yes,no,yes,no,yes,3,no,furnished,7346900
3399,3,1,2,no,yes,yes,no,yes,0,no,semi-furnished,6439900
7038,4,1,1,yes,yes,no,no,yes,1,yes,semi-furnished,6653800
5333,4,1,2,no,no,yes,no,no,1,no,semi-furnished,5783300
5399,2,1,1,no,no,no,no,yes,3,yes,semi-furnished,6189900
3909,3,1,2,yes,no,yes,no,no,2,no,furnished,6840900
4002,3,1,1,yes,no,yes,yes,no,0,yes,semi-furnished,6550200
5316,3,2,1,yes,yes,no,no,no,0,yes,unfurnished,6631600
5492,3,2,1,yes,no,no,no,yes,3,no,semi-furnished,6799200
5172,3,1,1,no,no,yes,yes,yes,1,yes,furnished,7017200
3673,2,2,1,yes,no,no,no,yes,2,no,furnished,6317300
6325,3,1,2,yes,no,no,yes,yes,2,yes,furnished,7682500
5393,3,2,1,yes,no,no,no,yes,1,no,semi-furnished,6589300
6269,2,2,2,no,no,yes,no,yes,2,yes,semi-furnished,6526900
3108,3,2,1,yes,no,no,no,yes,1,yes,furnished,7060800
7960,3,2,1,yes,no,yes,no,no,1,no,semi-furnished,6746000
8034,3,4,1,yes,no,no,no,yes,1,no,unfurnished,7053400
7772,2,2,2,yes,no,no,no,no,2,yes,semi-furnished,6577200
5211,3,1,1,yes,no,yes,no,yes,1,no,furnished,6821100
2383,2,2,2,no,yes,yes,no,no,1,yes,unfurnished,5788300
4846,5,1,2,yes,no,no,yes,no,2,yes,semi-furnished,6484600
9579,2,1,1,no,yes,no,yes,yes,1,yes,furnished,7007900
6175,3,1,2,no,yes,no,no,no,1,yes,unfurnished,6617500
3815,4,2,2,no,no,yes,no,yes,1,no,furnished,6081500
6130,3,2,2,yes,no,no,no,yes,0,yes,unfurnished,6763000
5230,3,2,2,no,yes,yes,no,yes,0,no,unfurnished,6323000
6832,3,2,2,yes,no,no,no,yes,2,yes,furnished,7533200
6078,3,1,1,yes,no,yes,no,yes,0,yes,semi-furnished,6907800
6193,2,4,1,no,yes,no,yes,yes,1,no,unfurnished,6369300
5545,4,1,1,no,no,no,no,yes,1,yes,furnished,6304500
5170,3,2,2,no,no,yes,no,no,1,yes,unfurnished,6367000
5663,3,2,1,yes,no,no,no,yes,1,no,semi-furnished,6616300
6378,5,3,1,yes,no,no,yes,no,2,no,semi-furnished,6337800
2382,3,2,2,yes,yes,no,no,no,0,yes,semi-furnished,6538200
4849,3,1,1,yes,yes,no,no,no,2,yes,furnished,7084900
6045,4,2,1,no,no,yes,no,yes,1,yes,unfurnished,6204500
2779,4,2,1,yes,yes,no,no,no,3,no,unfurnished,5777900
3912,3,3,1,yes,no,no,no,no,0,yes,semi-furnished,6691200
4851,2,2,2,no,no,no,no,no,3,yes,semi-furnished,6085100
6874,5,1,2,yes,no,no,yes,yes,2,no,unfurnished,6337400
4610,3,2,2,yes,yes,no,no,yes,0,no,semi-furnished,6611000
7718,3,3,1,yes,no,no,no,yes,1,yes,semi-furnished,7421800
4800,3,1,2,yes,no,no,yes,yes,0,yes,unfurnished,6830000
5263,3,3,1,yes,no,yes,no,yes,0,no,semi-furnished,6826300
5927,3,1,2,yes,no,no,no,yes,2,yes,unfurnished,7042700
2026,3,3,1,yes,yes,no,no,yes,0,no,unfurnished,6352600
7202,4,1,2,no,no,yes,no,yes,0,no,unfurnished,5920200
5995,2,2,1,yes,yes,no,no,yes,1,no,semi-furnished,6349500
5811,3,2,2,yes,yes,no,no,yes,0,no,semi-furnished,6731100
6319,3,1,1,no,yes,no,no,yes,1,no,furnished,6681900
2959,3,3,3,yes,no,yes,no,yes,1,yes,furnished,7395900
4782,3,1,1,no,yes,yes,yes,yes,2,no,semi-furnished,6578200
6021,2,1,3,yes,yes,yes,no,yes,1,yes,furnished,7302100
3353,4,3,2,yes,yes,no,no,no,2,yes,semi-furnished,6535300
4773,4,2,1,no,yes,no,no,no,1,no,semi-furnished,5677300
6746,4,3,2,yes,no,no,no,no,1,no,unfurnished,5974600
6544,3,2,1,yes,no,yes,no,no,3,no,furnished,7104400
4333,2,1,2,yes,no,yes,no,yes,3,no,semi-furnished,6433300
3578,4,1,2,yes,no,yes,no,yes,1,yes,unfurnished,6357800
3615,4,2,3,no,yes,no,no,yes,0,yes,furnished,6711500
7219,4,2,2,no,no,no,yes,no,1,no,unfurnished,5621900
3848,3,2,2,yes,no,yes,no,no,0,no,furnished,6534800
4783,2,1,2,yes,no,no,no,yes,2,yes,furnished,6928300
5734,3,1,1,yes,yes,no,no,yes,2,yes,furnished,7423400
5288,5,2,1,yes,no,yes,yes,no,0,no,semi-furnished,5978800
7213,3,1,1,yes,no,yes,no,no,1,no,semi-furnished,6471300
3702,3,1,2,yes,yes,yes,no,yes,0,no,semi-furnished,6770200
5158,2,1,1,yes,no,no,no,no,0,no,furnished,5815800
2875,3,1,1,no,yes,yes,no,yes,1,no,unfurnished,5987500
6376,3,2,1,yes,no,no,no,yes,2,yes,semi-furnished,7187600
4514,3,1,1,no,no,no,no,yes,0,yes,semi-furnished,6301400
5122,3,2,2,yes,no,no,no,no,1,yes,semi-furnished,6712200
6738,3,3,1,yes,no,yes,no,no,1,no,unfurnished,6623800
4896,3,1,1,no,yes,yes,no,no,2,yes,furnished,6939600
3409,4,3,2,yes,no,yes,no,yes,1,yes,unfurnished,6440900
7007,3,3,2,no,yes,no,no,yes,0,yes,semi-furnished,7150700
6526,5,1,2,yes,no,no,no,yes,1,yes,furnished,7002600
5949,3,2,2,no,no,no,no,yes,1,yes,semi-furnished,6744900
6082,3,2,2,no,no,no,no,no,1,yes,semi-furnished,6508200
4945,2,1,1,no,no,yes,no,no,3,no,furnished,5944500
8919,4,2,1,yes,no,no,no,yes,0,no,furnished,6641900
6754,2,3,1,yes,no,no,yes,no,1,no,unfurnished,6075400
4598,5,2,2,yes,no,no,yes,yes,1,yes,furnished,6809800
3412,5,2,3,yes,no,yes,no,yes,0,yes,semi-furnished,6641200
6020,3,1,2,yes,no,no,no,no,1,yes,semi-furnished,6902000
4510,4,1,1,yes,no,no,no,no,1,no,furnished,5851000
6762,3,1,1,yes,no,yes,no,yes,0,yes,furnished,7276200
5748,5,3,1,yes,no,yes,no,yes,2,yes,semi-furnished,6974800
4642,3,2,2,no,no,yes,yes,yes,2,yes,unfurnished,6764200
5575,2,3,2,yes,no,yes,no,no,0,yes,furnished,6807500
7763,5,3,1,yes,no,no,no,yes,0,no,semi-furnished,6426300
5450,2,3,1,yes,no,no,no,no,3,no,semi-furnished,6245000
4993,3,2,1,no,no,no,no,yes,1,yes,semi-furnished,6649300
6576,5,2,1,yes,no,no,no,no,0,yes,semi-furnished,6257600
6652,2,4,1,yes,no,no,no,no,1,yes,furnished,7065200
7434,3,2,3,no,yes,no,no,yes,0,no,semi-furnished,6893400
3981,3,2,2,no,yes,yes,no,yes,1,no,semi-furnished,6498100
5755,2,3,2,no,no,no,no,no,1,yes,semi-furnished,6175500
2592,2,2,2,yes,no,yes,no,no,0,yes,semi-furnished,6009200
6596,2,1,2,no,no,no,no,no,1,no,semi-furnished,5759600
5771,5,2,3,no,yes,no,no,yes,2,yes,furnished,7127100
3145,3,3,1,yes,no,no,yes,yes,0,yes,semi-furnished,6964500
5200,4,3,1,yes,no,yes,no,no,1,yes,furnished,6870000
8406,3,2,2,yes,no,no,no,yes,1,no,unfurnished,6690600
5903,3,1,1,yes,no,no,no,no,2,yes,furnished,6990300
5017,3,2,1,yes,no,no,no,no,0,no,semi-furnished,6201700
5577,4,1,2,yes,yes,yes,no,yes,0,yes,semi-furnished,6857700
4821,4,2,1,yes,no,yes,no,yes,2,yes,semi-furnished,6682100
3708,3,1,2,yes,no,no,no,yes,1,yes,furnished,7220800
3685,4,2,2,no,yes,yes,no,yes,3,yes,furnished,6868500
4841,3,2,2,yes,no,yes,no,yes,0,no,furnished,6884100
6894,2,1,2,yes,no,no,no,yes,1,yes,furnished,7039400
6355,2,1,1,no,yes,no,no,yes,0,no,semi-furnished,5785500
6271,2,1,2,yes,no,no,no,no,2,no,semi-furnished,6127100
5441,3,2,2,yes,no,no,no,yes,0,yes,semi-furnished,6894100
5525,3,2,2,yes,yes,no,no,no,0,no,furnished,6752500
5853,2,2,3,yes,no,no,no,yes,2,no,semi-furnished,6535300
3004,3,2,3,yes,no,no,no,yes,1,yes,furnished,7350400
7045,2,1,1,yes,yes,no,no,yes,1,yes,unfurnished,6454500
5013,3,2,1,yes,no,no,no,no,1,no,semi-furnished,6301300
7435,3,2,2,yes,no,yes,no,yes,2,yes,furnished,7743500
5297,5,3,2,yes,no,yes,no,yes,0,no,semi-furnished,6329700
3991,3,2,2,yes,yes,no,no,no,2,yes,semi-furnished,6899100
3581,3,1,1,yes,yes,yes,yes,yes,3,no,furnished,7158100
5743,5,3,2,no,no,no,no,no,1,yes,semi-furnished,6174300
6388,2,3,2,yes,no,no,yes,no,1,no,semi-furnished,6238800
4630,3,1,2,yes,no,no,no,yes,2,yes,furnished,7413000
6966,3,1,3,yes,yes,yes,no,no,0,no,semi-furnished,6846600
3797,3,1,2,yes,no,yes,no,yes,3,no,furnished,7179700
6398,4,1,2,no,yes,yes,no,yes,0,yes,furnished,6939800
4633,3,2,2,yes,no,no,no,yes,3,no,furnished,7013300
5617,3,1,2,yes,no,yes,no,yes,0,yes,furnished,7461700
5219,4,1,1,yes,no,no,no,yes,2,yes,semi-furnished,6371900
6509,2,2,2,yes,yes,yes,no,yes,2,no,semi-furnished,6650900
4899,2,2,2,no,yes,no,no,no,0,yes,furnished,6289900
1500,3,2,3,yes,yes,no,no,yes,2,no,unfurnished,6475300
5015,4,2,2,yes,no,no,no,yes,0,yes,semi-furnished,6351500
3332,3,2,1,yes,no,no,no,yes,1,no,unfurnished,6183200
5439,4,2,3,yes,no,yes,no,no,0,yes,unfurnished,6393900
5680,3,1,2,yes,no,yes,yes,yes,1,no,semi-furnished,6968000
4763,3,1,1,yes,yes,no,no,no,0,yes,unfurnished,6376300
5254,2,1,3,yes,no,no,yes,yes,0,yes,furnished,6875400
1500,4,2,2,no,no,no,yes,yes,1,yes,semi-furnished,5844300
5315,3,2,2,yes,no,no,no,no,1,yes,furnished,7031500
5336,3,2,1,yes,yes,no,no,yes,2,no,unfurnished,6683600
5512,2,1,1,yes,no,no,no,yes,2,yes,semi-furnished,6401200
7697,4,3,1,no,yes,no,no,no,2,no,furnished,6569700
5154,3,2,3,yes,yes,yes,no,yes,1,no,unfurnished,7015400
6356,3,4,2,yes,no,no,no,yes,2,no,unfurnished,6985600
5584,3,1,1,yes,no,no,yes,yes,0,no,furnished,6708400
3642,3,1,2,no,no,yes,no,no,2,yes,unfurnished,6414200
4170,3,1,1,yes,yes,no,no,yes,2,no,furnished,6867000
5184,4,3,2,no,yes,no,no,no,0,yes,semi-furnished,6218400
8425,3,2,1,yes,no,no,no,no,2,no,furnished,7042500
7257,4,1,1,yes,no,no,yes,yes,1,no,furnished,6475700
5102,2,2,1,yes,yes,no,yes,yes,1,yes,furnished,7060200
2235,3,1,1,yes,no,yes,no,no,1,no,furnished,6273500
6578,2,2,1,yes,no,no,no,yes,1,no,unfurnished,6007800
7116,3,2,2,yes,no,yes,no,yes,0,no,unfurnished,6611600
4234,4,2,2,yes,no,yes,no,yes,1,no,unfurnished,5923400
5866,2,1,2,no,no,yes,no,no,0,yes,furnished,6436600
4164,2,1,1,yes,yes,no,yes,no,1,yes,unfurnished,6016400
6337,2,2,1,yes,no,no,no,yes,2,no,unfurnished,6083700
4816,3,1,1,yes,no,no,yes,yes,0,no,semi-furnished,6331600
1619,3,1,1,yes,no,yes,no,no,2,no,semi-furnished,6011900
4687,4,3,1,yes,yes,no,no,yes,2,yes,furnished,7218700
6618,5,1,2,yes,no,yes,no,yes,0,no,unfurnished,6161800
5713,3,2,2,yes,no,no,no,yes,0,yes,semi-furnished,6921300
2864,4,1,2,no,no,yes,no,yes,2,no,semi-furnished,5886400
4438,5,1,2,yes,no,no,no,yes,0,no,semi-furnished,5993800
2665,3,1,1,yes,no,yes,no,yes,2,no,unfurnished,6166500
3981,3,1,2,no,yes,yes,no,no,2,no,semi-furnished,6448100
3271,3,3,1,yes,yes,no,no,no,0,yes,unfurnished,6627100
6202,2,3,1,yes,yes,yes,no,yes,0,yes,furnished,7320200
6809,5,2,2,yes,no,yes,no,no,1,yes,furnished,6830900
4225,3,1,1,yes,no,no,no,yes,1,yes,unfurnished,6472500
7048,2,3,3,yes,yes,yes,no,no,2,no,furnished,6954800
5254,4,1,1,yes,no,yes,no,yes,1,yes,semi-furnished,6425400
4405,5,2,1,no,no,no,no,yes,0,yes,furnished,6290500
3914,3,3,2,yes,no,yes,no,yes,3,yes,semi-furnished,7391400
5053,2,2,1,yes,yes,no,yes,yes,0,yes,furnished,6955300
4180,3,1,3,yes,no,no,no,yes,0,no,semi-furnished,6468000
4701,2,2,1,yes,no,no,no,yes,2,yes,semi-furnished,6520100
2849,3,1,2,yes,no,yes,no,no,0,no,furnished,6534900
4342,2,1,2,yes,no,no,no,no,0,yes,furnished,6434200
5253,3,1,2,no,no,yes,no,no,2,no,unfurnished,6175300
4737,4,2,2,no,no,no,no,yes,0,yes,unfurnished,5823700
4416,3,3,1,yes,no,no,no,yes,2,yes,semi-furnished,7191600
4659,3,2,2,yes,yes,no,no,no,3,no,unfurnished,6465900
5328,2,1,3,yes,no,no,yes,yes,1,no,unfurnished,6082800
3745,3,2,1,yes,no,no,no,yes,2,no,semi-furnished,6524500
2653,2,2,1,yes,no,yes,yes,no,0,yes,semi-furnished,6115300
4141,5,3,2,yes,no,yes,no,no,0,yes,furnished,6664100
5852,2,1,2,no,no,yes,no,yes,1,yes,unfurnished,6285200
4707,3,1,1,yes,yes,yes,no,yes,0,yes,furnished,7270700
5740,2,1,1,yes,yes,no,yes,no,2,yes,unfurnished,6274000
4890,2,3,1,yes,no,no,no,yes,1,yes,semi-furnished,6639000
6006,3,1,1,no,no,no,no,no,1,yes,semi-furnished,6300600
5149,3,1,2,no,no,no,yes,yes,1,yes,unfurnished,6664900
10105,3,2,2,no,yes,yes,yes,no,2,yes,furnished,7760500
1879,3,3,1,no,no,no,no,yes,2,yes,unfurnished,6437900
3177,4,1,2,no,yes,yes,yes,no,3,no,semi-furnished,6067700
6752,3,3,1,yes,no,yes,no,no,3,no,unfurnished,6825200
3307,3,3,3,no,no,yes,no,yes,0,yes,semi-furnished,6730700
8350,2,2,1,no,no,no,no,yes,0,yes,furnished,6685000
6797,3,1,1,yes,no,no,no,yes,1,yes,semi-furnished,6929700
5502,3,1,3,yes,no,yes,no,yes,0,no,unfurnished,6550200
6153,2,2,2,yes,no,no,yes,yes,0,no,semi-furnished,6165300
3222,3,2,1,yes,no,no,no,no,1,yes,semi-furnished,6522200
8203,3,2,1,yes,no,yes,no,yes,0,no,unfurnished,6720300
5645,3,1,1,yes,yes,yes,no,no,1,no,furnished,6814500
5364,2,1,1,yes,yes,no,no,yes,2,yes,semi-furnished,6586400
6840,3,2,2,yes,no,no,yes,yes,1,yes,semi-furnished,7234000
3707,2,3,1,yes,no,yes,no,yes,2,no,semi-furnished,6370700
8265,3,3,1,yes,no,no,no,yes,1,no,furnished,7376500
5191,5,2,1,yes,no,yes,no,yes,0,yes,furnished,6819100
7631,5,2,2,yes,no,yes,no,yes,1,no,semi-furnished,6463100
4862,4,1,1,yes,yes,yes,no,yes,0,yes,unfurnished,6286200
1916,2,2,1,yes,no,yes,no,yes,0,no,semi-furnished,5791600
6661,5,2,2,no,yes,yes,yes,yes,0,no,unfurnished,6066100
7068,3,3,2,yes,yes,no,no,yes,0,no,furnished,7356800
4596,3,2,1,yes,yes,yes,yes,yes,1,yes,furnished,7659600
6763,2,2,2,no,yes,yes,yes,yes,0,yes,unfurnished,6476300
4148,4,2,2,yes,no,no,no,no,0,yes,semi-furnished,6014800
6078,4,2,1,no,no,yes,no,yes,1,yes,semi-furnished,6407800
2131,4,1,1,yes,no,no,no,yes,1,yes,semi-furnished,5963100
2847,3,4,2,yes,no,no,no,no,1,no,semi-furnished,6484700
7072,3,1,2,yes,no,no,yes,yes,0,yes,semi-furnished,7257200
7200,3,2,1,no,no,no,no,yes,0,no,furnished,6670000
4083,2,3,1,no,no,no,no,no,0,no,semi-furnished,5508300
4624,2,3,1,yes,no,no,no,yes,2,no,furnished,6612400
4550,3,3,1,no,no,yes,no,no,1,yes,furnished,7005000
6055,2,1,2,yes,no,yes,no,no,0,yes,semi-furnished,6455500
3934,3,2,3,yes,no,yes,yes,no,0,no,semi-furnished,6643400
3074,3,1,1,no,no,no,no,no,0,yes,furnished,6207400
5408,4,1,1,yes,no,yes,no,yes,1,no,furnished,6340800
5264,3,3,1,yes,yes,no,no,yes,2,yes,furnished,7776400
3917,3,3,1,yes,no,yes,no,no,0,yes,furnished,7141700
6519,2,3,1,yes,no,yes,no,yes,1,no,semi-furnished,6551900
3979,3,1,2,no,yes,no,no,no,0,no,furnished,6397900
9335,3,1,3,yes,no,no,no,yes,1,no,furnished,7383500
5191,3,3,1,yes,yes,no,no,yes,3,yes,furnished,7869100
5799,2,1,2,no,no,no,no,yes,1,no,furnished,6229900
3112,4,1,1,yes,yes,no,no,yes,0,yes,unfurnished,5961200
5120,3,2,2,yes,no,yes,no,yes,2,no,semi-furnished,6812000
4689,3,1,2,yes,yes,no,no,no,0,no,semi-furnished,6468900
4268,3,2,2,no,no,no,no,yes,0,no,unfurnished,5876800
3946,2,1,2,yes,no,yes,yes,no,2,no,furnished,6444600
4756,2,3,1,yes,no,no,no,no,2,yes,semi-furnished,6475600
1561,3,2,1,yes,yes,no,no,yes,1,yes,unfurnished,6606100
3025,5,1,1,yes,no,yes,no,yes,1,yes,semi-furnished,6202500
5202,3,2,2,no,no,yes,no,yes,1,yes,semi-furnished,6820200
6489,4,2,2,yes,no,yes,no,yes,0,no,furnished,6548900
2390,3,3,2,no,no,no,no,yes,3,no,semi-furnished,6389000
2746,3,2,2,yes,no,no,no,yes,1,no,furnished,6624600
4734,2,1,1,yes,yes,no,no,yes,1,yes,unfurnished,6223400
5794,2,2,2,yes,no,yes,no,yes,1,yes,unfurnished,6479400
5938,3,2,2,no,no,yes,no,no,1,no,semi-furnished,6243800
2264,3,2,3,no,no,no,yes,yes,3,yes,furnished,7276400
5779,3,2,1,yes,yes,no,no,no,0,no,unfurnished,6277900
2726,3,1,2,yes,yes,no,no,no,0,yes,semi-furnished,6672600
4284,4,3,2,yes,no,yes,no,no,1,no,unfurnished,5878400
7457,3,2,1,yes,yes,no,no,yes,1,yes,unfurnished,7195700
5979,3,1,2,yes,no,yes,no,yes,1,no,semi-furnished,6897900
6233,3,1,1,yes,yes,no,no,yes,2,yes,semi-furnished,7173300
4215,2,2,3,no,no,no,no,yes,0,no,furnished,6171500
6213,2,2,2,no,no,no,yes,yes,0,no,semi-furnished,5871300
4473,3,1,1,no,no,no,no,no,3,no,furnished,6247300
5569,3,1,1,yes,yes,no,no,yes,1,yes,semi-furnished,7006900
1500,4,2,2,no,no,no,no,yes,0,no,semi-furnished,5193200
5368,3,1,1,no,no,yes,yes,no,0,yes,furnished,6686800
4666,2,3,1,yes,no,no,no,no,0,yes,semi-furnished,6266600
5053,3,2,1,yes,no,no,no,yes,0,yes,furnished,7155300
4417,3,1,1,no,no,no,no,yes,1,yes,furnished,6691700
4602,4,1,1,yes,no,yes,no,yes,1,yes,furnished,6660200
3135,3,2,1,no,no,yes,no,yes,1,no,furnished,6513500
5068,3,4,2,yes,no,no,no,no,3,no,semi-furnished,6906800
4006,4,1,2,no,no,yes,no,yes,0,yes,furnished,6500600
3635,3,2,3,yes,no,no,no,no,1,yes,furnished,7163500
3347,3,1,1,no,no,no,yes,yes,2,no,unfurnished,5884700
1934,3,1,3,no,no,yes,yes,yes,0,yes,semi-furnished,6593400
